// trade log:
trade 435: size: -20, entry: 5148.68017578125 at tick 4898, exit: 5148.43994140625 at tick 4900, pnl: 4.8046875
trade 436: size: -20, entry: 5149.93994140625 at tick 4904, exit: 5149.18017578125 at tick 4906, pnl: 15.1953125
trade 437: size: -20, entry: 5147.93994140625 at tick 4922, exit: 5148.43017578125 at tick 4923, pnl: -9.8046875
trade 438: size: -20, entry: 5149.669921875 at tick 4933, exit: 5149.919921875 at tick 4935, pnl: -5
trade 439: size: -20, entry: 5149.419921875 at tick 4952, exit: 5149.68017578125 at tick 4953, pnl: -5.205078125
trade 440: size: -20, entry: 5150.43017578125 at tick 4962, exit: 5149.919921875 at tick 4964, pnl: 10.205078125
trade 441: size: -20, entry: 5150.919921875 at tick 4967, exit: 5151.419921875 at tick 4973, pnl: -10
trade 442: size: -20, entry: 5151.669921875 at tick 4976, exit: 5151.18017578125 at tick 4977, pnl: 9.794921875
trade 443: size: -20, entry: 5152.419921875 at tick 4986, exit: 5151.68994140625 at tick 4988, pnl: 14.599609375
trade 444: size: -20, entry: 5152.68017578125 at tick 4991, exit: 5152.68017578125 at tick 4997, pnl: -0
trade 445: size: -20, entry: 5153.169921875 at tick 5002, exit: 5152.669921875 at tick 5003, pnl: 10
trade 446: size: -20, entry: 5153.169921875 at tick 5013, exit: 5154.169921875 at tick 5014, pnl: -20
trade 447: size: -20, entry: 5154.18017578125 at tick 5016, exit: 5153.669921875 at tick 5019, pnl: 10.205078125
trade 448: size: -20, entry: 5153.68994140625 at tick 5030, exit: 5153.919921875 at tick 5033, pnl: -4.599609375
trade 449: size: -20, entry: 5154.93017578125 at tick 5035, exit: 5155.419921875 at tick 5039, pnl: -9.794921875
trade 450: size: -20, entry: 5155.68994140625 at tick 5041, exit: 5155.18994140625 at tick 5042, pnl: 10
trade 451: size: -20, entry: 5154.93017578125 at tick 5056, exit: 5154.419921875 at tick 5057, pnl: 10.205078125
trade 452: size: -20, entry: 5154.18994140625 at tick 5073, exit: 5154.68017578125 at tick 5076, pnl: -9.8046875
trade 453: size: -20, entry: 5155.43017578125 at tick 5078, exit: 5154.93994140625 at tick 5081, pnl: 9.8046875
trade 454: size: -20, entry: 5155.68017578125 at tick 5092, exit: 5155.18994140625 at tick 5092, pnl: 9.8046875
trade 455: size: -20, entry: 5155.93994140625 at tick 5094, exit: 5155.919921875 at tick 5096, pnl: 0.400390625
trade 456: size: -20, entry: 5156.43994140625 at tick 5104, exit: 5155.93017578125 at tick 5105, pnl: 10.1953125
trade 457: size: -20, entry: 5156.919921875 at tick 5107, exit: 5157.18017578125 at tick 5109, pnl: -5.205078125
trade 458: size: -20, entry: 5155.43017578125 at tick 5139, exit: 5155.669921875 at tick 5140, pnl: -4.794921875
trade 459: size: -20, entry: 5156.419921875 at tick 5142, exit: 5155.68994140625 at tick 5142, pnl: 14.599609375
trade 460: size: -20, entry: 5156.43017578125 at tick 5147, exit: 5156.68017578125 at tick 5151, pnl: -5
trade 461: size: -20, entry: 5157.919921875 at tick 5162, exit: 5158.18994140625 at tick 5163, pnl: -5.400390625
trade 462: size: -20, entry: 5160.18017578125 at tick 5165, exit: 5160.68994140625 at tick 5169, pnl: -10.1953125
trade 463: size: -20, entry: 5157.93017578125 at tick 5183, exit: 5158.18017578125 at tick 5188, pnl: -5
trade 464: size: -20, entry: 5158.68017578125 at tick 5190, exit: 5158.93994140625 at tick 5192, pnl: -5.1953125
trade 465: size: -20, entry: 5160.18994140625 at tick 5194, exit: 5160.419921875 at tick 5195, pnl: -4.599609375
trade 466: size: -20, entry: 5161.419921875 at tick 5198, exit: 5160.919921875 at tick 5199, pnl: 10
trade 467: size: -20, entry: 5160.68017578125 at tick 5210, exit: 5159.919921875 at tick 5210, pnl: 15.205078125
trade 468: size: -20, entry: 5160.18017578125 at tick 5221, exit: 5159.43994140625 at tick 5222, pnl: 14.8046875
trade 469: size: -20, entry: 5159.43017578125 at tick 5232, exit: 5160.43017578125 at tick 5233, pnl: -20
trade 470: size: -20, entry: 5161.68017578125 at tick 5242, exit: 5161.93017578125 at tick 5243, pnl: -5
trade 471: size: -20, entry: 5158.93017578125 at tick 5273, exit: 5159.43994140625 at tick 5274, pnl: -10.1953125
trade 472: size: -20, entry: 5160.93017578125 at tick 5276, exit: 5160.93994140625 at tick 5277, pnl: -0.1953125
trade 473: size: -20, entry: 5163.43017578125 at tick 5285, exit: 5162.169921875 at tick 5287, pnl: 25.205078125
trade 474: size: -20, entry: 5160.93994140625 at tick 5305, exit: 5160.18017578125 at tick 5305, pnl: 15.1953125
trade 475: size: -20, entry: 5160.93017578125 at tick 5309, exit: 5161.68994140625 at tick 5310, pnl: -15.1953125
trade 476: size: -20, entry: 5163.93017578125 at tick 5312, exit: 5163.68017578125 at tick 5317, pnl: 5
trade 477: size: -20, entry: 5162.419921875 at tick 5341, exit: 5161.68994140625 at tick 5344, pnl: 14.599609375
trade 478: size: -20, entry: 5161.919921875 at tick 5354, exit: 5162.43017578125 at tick 5355, pnl: -10.205078125
trade 479: size: -20, entry: 5162.68994140625 at tick 5357, exit: 5161.419921875 at tick 5358, pnl: 25.400390625
trade 480: size: -20, entry: 5162.93017578125 at tick 5363, exit: 5162.18994140625 at tick 5363, pnl: 14.8046875
trade 481: size: -20, entry: 5162.68017578125 at tick 5373, exit: 5161.669921875 at tick 5374, pnl: 20.205078125
trade 482: size: -20, entry: 5162.18017578125 at tick 5391, exit: 5163.18017578125 at tick 5392, pnl: -20
trade 483: size: -20, entry: 5164.18017578125 at tick 5396, exit: 5162.919921875 at tick 5398, pnl: 25.205078125
trade 484: size: -20, entry: 5161.169921875 at tick 5437, exit: 5160.919921875 at tick 5438, pnl: 5
trade 485: size: -20, entry: 5161.93994140625 at tick 5440, exit: 5161.68994140625 at tick 5443, pnl: 5
trade 486: size: -20, entry: 5162.68017578125 at tick 5452, exit: 5162.919921875 at tick 5453, pnl: -4.794921875
trade 487: size: -20, entry: 5163.43017578125 at tick 5455, exit: 5162.68017578125 at tick 5455, pnl: 15
trade 488: size: -20, entry: 5163.68994140625 at tick 5462, exit: 5163.18994140625 at tick 5464, pnl: 10
trade 489: size: -20, entry: 5163.919921875 at tick 5467, exit: 5163.419921875 at tick 5467, pnl: 10
trade 490: size: -20, entry: 5163.43017578125 at tick 5481, exit: 5163.43017578125 at tick 5483, pnl: -0
trade 491: size: -20, entry: 5163.669921875 at tick 5496, exit: 5164.419921875 at tick 5497, pnl: -15
trade 492: size: -20, entry: 5167.18017578125 at tick 5499, exit: 5166.919921875 at tick 5501, pnl: 5.205078125
trade 493: size: -20, entry: 5169.169921875 at tick 5503, exit: 5167.669921875 at tick 5506, pnl: 30
trade 494: size: -20, entry: 5167.43994140625 at tick 5523, exit: 5167.93994140625 at tick 5526, pnl: -10
trade 495: size: -20, entry: 5165.93017578125 at tick 5541, exit: 5165.169921875 at tick 5542, pnl: 15.205078125
trade 496: size: -20, entry: 5167.68994140625 at tick 5551, exit: 5159.93994140625 at tick 5556, pnl: 155
trade 497: size: -20, entry: 5172.93994140625 at tick 5564, exit: 5171.669921875 at tick 5565, pnl: 25.400390625
trade 498: size: -20, entry: 5158.919921875 at tick 5602, exit: 5157.93994140625 at tick 5605, pnl: 19.599609375
trade 499: size: -20, entry: 5162.68994140625 at tick 5607, exit: 5163.18017578125 at tick 5608, pnl: -9.8046875
trade 500: size: -20, entry: 5163.419921875 at tick 5610, exit: 5161.43994140625 at tick 5610, pnl: 39.599609375
trade 501: size: -20, entry: 5165.43017578125 at tick 5613, exit: 5166.43017578125 at tick 5614, pnl: -20
trade 502: size: -20, entry: 5170.18994140625 at tick 5624, exit: 5168.93994140625 at tick 5625, pnl: 25
trade 503: size: -20, entry: 5173.4599609375 at tick 5629, exit: 5172.97998046875 at tick 5631, pnl: 9.599609375
trade 504: size: -20, entry: 5174.02978515625 at tick 5633, exit: 5177.52978515625 at tick 5634, pnl: -70
trade 505: size: -20, entry: 5180.08984375 at tick 5636, exit: 5179.58984375 at tick 5637, pnl: 10
trade 506: size: -20, entry: 5181.8798828125 at tick 5654, exit: 5177.91015625 at tick 5655, pnl: 79.39453125
trade 507: size: -20, entry: 5178.7001953125 at tick 5675, exit: 5175.990234375 at tick 5676, pnl: 54.19921875
trade 508: size: -20, entry: 5181.52001953125 at tick 5680, exit: 5177.77978515625 at tick 5680, pnl: 74.8046875
trade 509: size: -20, entry: 5181.27978515625 at tick 5683, exit: 5180.56005859375 at tick 5685, pnl: 14.39453125
trade 510: size: -20, entry: 5183.080078125 at tick 5687, exit: 5182.6201171875 at tick 5689, pnl: 9.19921875
trade 511: size: -20, entry: 5188.8701171875 at tick 5691, exit: 5192.1298828125 at tick 5692, pnl: -65.1953125
trade 512: size: -20, entry: 5192.39990234375 at tick 5694, exit: 5191.64990234375 at tick 5695, pnl: 15
trade 513: size: -20, entry: 5196.89990234375 at tick 5698, exit: 5198.64990234375 at tick 5699, pnl: -35
trade 514: size: -20, entry: 5199.6298828125 at tick 5701, exit: 5195.39013671875 at tick 5702, pnl: 84.794921875
trade 515: size: -20, entry: 5191.60009765625 at tick 5726, exit: 5191.35986328125 at tick 5727, pnl: 4.8046875
trade 516: size: -20, entry: 5194.080078125 at tick 5730, exit: 5197.56005859375 at tick 5731, pnl: -69.599609375
trade 517: size: -20, entry: 5198.02001953125 at tick 5734, exit: 5194.740234375 at tick 5735, pnl: 65.595703125
trade 518: size: -20, entry: 5198.72998046875 at tick 5740, exit: 5199.93994140625 at tick 5741, pnl: -24.19921875
trade 519: size: -20, entry: 5203.9501953125 at tick 5743, exit: 5205.91015625 at tick 5744, pnl: -39.19921875
trade 520: size: -20, entry: 5207.39013671875 at tick 5746, exit: 5208.89013671875 at tick 5747, pnl: -30
trade 521: size: -20, entry: 5212.9599609375 at tick 5757, exit: 5214.7001953125 at tick 5758, pnl: -34.8046875
trade 522: size: -20, entry: 5215.27978515625 at tick 5770, exit: 5215.27978515625 at tick 5771, pnl: -0
trade 523: size: -20, entry: 5218.4501953125 at tick 5777, exit: 5216.33984375 at tick 5781, pnl: 42.20703125
trade 524: size: -20, entry: 5218.580078125 at tick 5786, exit: 5215.830078125 at tick 5787, pnl: 55
trade 525: size: -20, entry: 5217.02001953125 at tick 5801, exit: 5214.490234375 at tick 5802, pnl: 50.595703125
trade 526: size: -20, entry: 5216.419921875 at tick 5814, exit: 5216.669921875 at tick 5815, pnl: -5
trade 527: size: -20, entry: 5218.1201171875 at tick 5819, exit: 5218.1298828125 at tick 5820, pnl: -0.1953125
trade 528: size: -20, entry: 5221.6201171875 at tick 5822, exit: 5217.85009765625 at tick 5822, pnl: 75.400390625
trade 529: size: -20, entry: 5210.39013671875 at tick 5843, exit: 5209.64013671875 at tick 5844, pnl: 15
trade 530: size: -20, entry: 5211.1298828125 at tick 5846, exit: 5209.89013671875 at tick 5846, pnl: 24.794921875
trade 531: size: -20, entry: 5211.66015625 at tick 5852, exit: 5211.41015625 at tick 5853, pnl: 5
trade 532: size: -20, entry: 5213.169921875 at tick 5855, exit: 5213.68017578125 at tick 5856, pnl: -10.205078125
trade 533: size: -20, entry: 5198.2900390625 at tick 5888, exit: 5202.2998046875 at tick 5889, pnl: -80.1953125
trade 534: size: -20, entry: 5207.0498046875 at tick 5891, exit: 5206.7998046875 at tick 5892, pnl: 5
trade 535: size: -20, entry: 5208.0498046875 at tick 5902, exit: 5210.0400390625 at tick 5903, pnl: -39.8046875
trade 536: size: -20, entry: 5203.27001953125 at tick 5918, exit: 5202.77978515625 at tick 5919, pnl: 9.8046875
trade 537: size: -20, entry: 5203.52001953125 at tick 5921, exit: 5200.5 at tick 5925, pnl: 60.400390625
trade 538: size: -20, entry: 5197.25 at tick 5941, exit: 5198 at tick 5942, pnl: -15
trade 539: size: -20, entry: 5199.240234375 at tick 5946, exit: 5200.22021484375 at tick 5947, pnl: -19.599609375
trade 540: size: -20, entry: 5201.47021484375 at tick 5949, exit: 5197.97021484375 at tick 5950, pnl: 70
trade 541: size: -20, entry: 5201.72021484375 at tick 5956, exit: 5199.93994140625 at tick 5956, pnl: 35.60546875
trade 542: size: -20, entry: 5200.93994140625 at tick 5960, exit: 5201.4501953125 at tick 5961, pnl: -10.205078125
trade 543: size: -20, entry: 5202.2099609375 at tick 5973, exit: 5202.9501953125 at tick 5974, pnl: -14.8046875
trade 544: size: -20, entry: 5208.419921875 at tick 5976, exit: 5204.14013671875 at tick 5976, pnl: 85.595703125
trade 545: size: -20, entry: 5204.419921875 at tick 5988, exit: 5204.91015625 at tick 5989, pnl: -9.8046875
trade 546: size: -20, entry: 5205.419921875 at tick 5992, exit: 5206.66015625 at tick 5993, pnl: -24.8046875
trade 547: size: -20, entry: 5207.93017578125 at tick 5995, exit: 5210.169921875 at tick 5996, pnl: -44.794921875
trade 548: size: -20, entry: 5216.580078125 at tick 6002, exit: 5211.08984375 at tick 6004, pnl: 109.8046875
trade 549: size: -20, entry: 5207.10009765625 at tick 6061, exit: 5206.83984375 at tick 6061, pnl: 5.205078125
trade 550: size: -20, entry: 5207.080078125 at tick 6063, exit: 5207.330078125 at tick 6064, pnl: -5
trade 551: size: -20, entry: 5208.080078125 at tick 6066, exit: 5208.580078125 at tick 6067, pnl: -10
trade 552: size: -20, entry: 5209.080078125 at tick 6069, exit: 5209.10009765625 at tick 6073, pnl: -0.400390625
trade 553: size: -20, entry: 5209.60009765625 at tick 6079, exit: 5209.35009765625 at tick 6082, pnl: 5
trade 554: size: -20, entry: 5209.83984375 at tick 6092, exit: 5209.580078125 at tick 6095, pnl: 5.1953125
trade 555: size: -20, entry: 5209.60009765625 at tick 6115, exit: 5210.080078125 at tick 6117, pnl: -9.599609375
trade 556: size: -20, entry: 5206.85009765625 at tick 6139, exit: 5205.60009765625 at tick 6145, pnl: 25
trade 557: size: -20, entry: 5201.08984375 at tick 6167, exit: 5201.60009765625 at tick 6171, pnl: -10.205078125
trade 558: size: -20, entry: 5202.58984375 at tick 6178, exit: 5203.830078125 at tick 6179, pnl: -24.8046875
trade 559: size: -20, entry: 5205.10009765625 at tick 6181, exit: 5204.58984375 at tick 6185, pnl: 10.205078125
trade 560: size: -20, entry: 5205.33984375 at tick 6193, exit: 5204.330078125 at tick 6193, pnl: 20.1953125
trade 561: size: -20, entry: 5204.60009765625 at tick 6203, exit: 5205.830078125 at tick 6204, pnl: -24.599609375
trade 562: size: -20, entry: 5206.58984375 at tick 6206, exit: 5207.080078125 at tick 6207, pnl: -9.8046875
trade 563: size: -20, entry: 5207.60009765625 at tick 6209, exit: 5206.830078125 at tick 6209, pnl: 15.400390625
trade 564: size: -20, entry: 5207.60009765625 at tick 6223, exit: 5208.080078125 at tick 6226, pnl: -9.599609375
trade 565: size: -20, entry: 5205.830078125 at tick 6252, exit: 5205.10009765625 at tick 6254, pnl: 14.599609375
trade 566: size: -20, entry: 5205.35009765625 at tick 6272, exit: 5205.10009765625 at tick 6274, pnl: 5
trade 567: size: -20, entry: 5204.830078125 at tick 6296, exit: 5204.60009765625 at tick 6296, pnl: 4.599609375
trade 568: size: -20, entry: 5204.830078125 at tick 6298, exit: 5205.33984375 at tick 6299, pnl: -10.1953125
trade 569: size: -20, entry: 5205.60009765625 at tick 6301, exit: 5205.080078125 at tick 6301, pnl: 10.400390625
trade 570: size: -20, entry: 5196.33984375 at tick 6355, exit: 5196.33984375 at tick 6359, pnl: -0
trade 571: size: -20, entry: 5196.830078125 at tick 6361, exit: 5197.33984375 at tick 6365, pnl: -10.1953125
trade 572: size: -20, entry: 5197.58984375 at tick 6367, exit: 5198.080078125 at tick 6368, pnl: -9.8046875
trade 573: size: -20, entry: 5198.35009765625 at tick 6370, exit: 5197.830078125 at tick 6371, pnl: 10.400390625
trade 574: size: -20, entry: 5198.60009765625 at tick 6378, exit: 5198.330078125 at tick 6381, pnl: 5.400390625
trade 575: size: -20, entry: 5198.330078125 at tick 6405, exit: 5198.08984375 at tick 6406, pnl: 4.8046875
trade 576: size: -20, entry: 5198.58984375 at tick 6408, exit: 5197.830078125 at tick 6414, pnl: 15.1953125
trade 577: size: -20, entry: 5198.35009765625 at tick 6422, exit: 5198.83984375 at tick 6423, pnl: -9.794921875
trade 578: size: -20, entry: 5199.33984375 at tick 6425, exit: 5199.85009765625 at tick 6427, pnl: -10.205078125
trade 579: size: -20, entry: 5200.33984375 at tick 6429, exit: 5200.35009765625 at tick 6432, pnl: -0.205078125
trade 580: size: -20, entry: 5200.85009765625 at tick 6438, exit: 5200.58984375 at tick 6438, pnl: 5.205078125
trade 581: size: -20, entry: 5200.83984375 at tick 6442, exit: 5200.580078125 at tick 6442, pnl: 5.1953125
trade 582: size: -20, entry: 5199.830078125 at tick 6463, exit: 5199.33984375 at tick 6465, pnl: 9.8046875
trade 583: size: -20, entry: 5200.35009765625 at tick 6482, exit: 5200.83984375 at tick 6483, pnl: -9.794921875
trade 584: size: -20, entry: 5196.330078125 at tick 6506, exit: 5197.35009765625 at tick 6507, pnl: -20.400390625
trade 585: size: -20, entry: 5197.83984375 at tick 6509, exit: 5197.330078125 at tick 6510, pnl: 10.1953125
trade 586: size: -20, entry: 5198.080078125 at tick 6521, exit: 5197.60009765625 at tick 6523, pnl: 9.599609375
trade 587: size: -20, entry: 5196.85009765625 at tick 6538, exit: 5195.830078125 at tick 6540, pnl: 20.400390625
trade 588: size: -20, entry: 5197.330078125 at tick 6544, exit: 5196.580078125 at tick 6544, pnl: 15
trade 589: size: -20, entry: 5197.580078125 at tick 6554, exit: 5198.58984375 at tick 6555, pnl: -20.1953125
trade 590: size: -20, entry: 5200.830078125 at tick 6557, exit: 5201.830078125 at tick 6558, pnl: -20
trade 591: size: -20, entry: 5201.580078125 at tick 6578, exit: 5202.08984375 at tick 6581, pnl: -10.1953125
trade 592: size: -20, entry: 5203.33984375 at tick 6583, exit: 5204.080078125 at tick 6584, pnl: -14.8046875
trade 593: size: -20, entry: 5205.35009765625 at tick 6586, exit: 5204.85009765625 at tick 6588, pnl: 10
trade 594: size: -20, entry: 5206.35009765625 at tick 6590, exit: 5207.08984375 at tick 6591, pnl: -14.794921875
trade 595: size: -20, entry: 5208.080078125 at tick 6593, exit: 5209.08984375 at tick 6594, pnl: -20.1953125
trade 596: size: -20, entry: 5194.35009765625 at tick 6634, exit: 5195.83984375 at tick 6635, pnl: -29.794921875
trade 597: size: -20, entry: 5196.58984375 at tick 6637, exit: 5198.580078125 at tick 6638, pnl: -39.8046875
trade 598: size: -20, entry: 5199.85009765625 at tick 6642, exit: 5198.85009765625 at tick 6643, pnl: 20
trade 599: size: -20, entry: 5196.08984375 at tick 6664, exit: 5197.830078125 at tick 6665, pnl: -34.8046875
trade 600: size: -20, entry: 5197.58984375 at tick 6679, exit: 5198.08984375 at tick 6681, pnl: -10
trade 601: size: -20, entry: 5198.580078125 at tick 6683, exit: 5198.58984375 at tick 6684, pnl: -0.1953125
trade 602: size: -20, entry: 5201.60009765625 at tick 6686, exit: 5200.33984375 at tick 6689, pnl: 25.205078125
trade 603: size: -20, entry: 5200.830078125 at tick 6707, exit: 5199.83984375 at tick 6708, pnl: 19.8046875
trade 604: size: -20, entry: 5198.35009765625 at tick 6740, exit: 5197.58984375 at tick 6743, pnl: 15.205078125
trade 605: size: -20, entry: 5200.60009765625 at tick 6746, exit: 5200.33984375 at tick 6747, pnl: 5.205078125
trade 606: size: -20, entry: 5199.85009765625 at tick 6761, exit: 5200.33984375 at tick 6762, pnl: -9.794921875
trade 607: size: -20, entry: 5201.10009765625 at tick 6764, exit: 5201.60009765625 at tick 6768, pnl: -10
trade 608: size: -20, entry: 5202.080078125 at tick 6772, exit: 5203.58984375 at tick 6773, pnl: -30.1953125
trade 609: size: -20, entry: 5203.58984375 at tick 6776, exit: 5205.83984375 at tick 6777, pnl: -45
trade 610: size: -20, entry: 5206.33984375 at tick 6779, exit: 5205.580078125 at tick 6781, pnl: 15.1953125
trade 611: size: -20, entry: 5204.830078125 at tick 6796, exit: 5204.08984375 at tick 6796, pnl: 14.8046875
trade 612: size: -20, entry: 5204.85009765625 at tick 6799, exit: 5203.83984375 at tick 6801, pnl: 20.205078125
trade 613: size: -20, entry: 5202.10009765625 at tick 6826, exit: 5203.080078125 at tick 6827, pnl: -19.599609375
trade 614: size: -20, entry: 5204.10009765625 at tick 6829, exit: 5204.33984375 at tick 6830, pnl: -4.794921875
trade 615: size: -20, entry: 5204.33984375 at tick 6849, exit: 5204.85009765625 at tick 6850, pnl: -10.205078125
trade 616: size: -20, entry: 5207.080078125 at tick 6852, exit: 5207.330078125 at tick 6853, pnl: -5
trade 617: size: -20, entry: 5208.830078125 at tick 6855, exit: 5209.58984375 at tick 6856, pnl: -15.1953125
trade 618: size: -20, entry: 5208.83984375 at tick 6866, exit: 5207.60009765625 at tick 6867, pnl: 24.794921875
trade 619: size: -20, entry: 5209.60009765625 at tick 6871, exit: 5209.35009765625 at tick 6873, pnl: 5
trade 620: size: -20, entry: 5210.830078125 at tick 6875, exit: 5210.330078125 at tick 6877, pnl: 10
trade 621: size: -20, entry: 5211.08984375 at tick 6882, exit: 5211.080078125 at tick 6883, pnl: 0.1953125
trade 622: size: -20, entry: 5214.35009765625 at tick 6885, exit: 5214.33984375 at tick 6887, pnl: 0.205078125
trade 623: size: -20, entry: 5216.35009765625 at tick 6889, exit: 5215.33984375 at tick 6892, pnl: 20.205078125
trade 624: size: -20, entry: 5216.330078125 at tick 6897, exit: 5215.830078125 at tick 6898, pnl: 10
trade 625: size: -20, entry: 5215.33984375 at tick 6913, exit: 5214.580078125 at tick 6913, pnl: 15.1953125
trade 626: size: -20, entry: 5215.33984375 at tick 6920, exit: 5214.83984375 at tick 6921, pnl: 10
trade 627: size: -20, entry: 5206.35009765625 at tick 6942, exit: 5206.58984375 at tick 6943, pnl: -4.794921875
trade 628: size: -20, entry: 5206.490234375 at tick 6953, exit: 5205.5 at tick 6953, pnl: 19.8046875
trade 629: size: -20, entry: 5206.5400390625 at tick 6977, exit: 5205.0498046875 at tick 6977, pnl: 29.8046875
trade 630: size: -20, entry: 5207.7900390625 at tick 6979, exit: 5207.06982421875 at tick 6980, pnl: 14.404296875
trade 631: size: -20, entry: 5209.60009765625 at tick 6982, exit: 5212.10986328125 at tick 6983, pnl: -50.1953125
trade 632: size: -20, entry: 5212.89013671875 at tick 6986, exit: 5215.41015625 at tick 6987, pnl: -50.400390625
trade 633: size: -20, entry: 5216.18017578125 at tick 6989, exit: 5216.9501953125 at tick 6990, pnl: -15.400390625
trade 634: size: -20, entry: 5217.64990234375 at tick 7006, exit: 5218.419921875 at tick 7007, pnl: -15.400390625
trade 635: size: -20, entry: 5219.2001953125 at tick 7011, exit: 5217.47021484375 at tick 7012, pnl: 34.599609375
trade 636: size: -20, entry: 5218.1298828125 at tick 7027, exit: 5216.169921875 at tick 7030, pnl: 39.19921875
trade 637: size: -20, entry: 5216.41015625 at tick 7040, exit: 5217.14013671875 at tick 7041, pnl: -14.599609375
trade 638: size: -20, entry: 5204.830078125 at tick 7084, exit: 5202.81005859375 at tick 7085, pnl: 40.400390625
trade 639: size: -20, entry: 5203.580078125 at tick 7104, exit: 5203.58984375 at tick 7105, pnl: -0.1953125
trade 640: size: -20, entry: 5204.56982421875 at tick 7107, exit: 5205.60009765625 at tick 7108, pnl: -20.60546875
trade 641: size: -20, entry: 5206.580078125 at tick 7111, exit: 5207.10986328125 at tick 7112, pnl: -10.595703125
trade 642: size: -20, entry: 5207.08984375 at tick 7117, exit: 5207.60986328125 at tick 7118, pnl: -10.400390625
trade 643: size: -20, entry: 5209.35009765625 at tick 7120, exit: 5209.10986328125 at tick 7121, pnl: 4.8046875
trade 644: size: -20, entry: 5209.10986328125 at tick 7132, exit: 5210.85986328125 at tick 7133, pnl: -35
trade 645: size: -20, entry: 5212.58984375 at tick 7136, exit: 5210.58984375 at tick 7138, pnl: 40
trade 646: size: -20, entry: 5209.330078125 at tick 7159, exit: 5209.33984375 at tick 7160, pnl: -0.1953125
trade 647: size: -20, entry: 5209.81982421875 at tick 7165, exit: 5211.0498046875 at tick 7166, pnl: -24.599609375
trade 648: size: -20, entry: 5207.72998046875 at tick 7190, exit: 5208.47021484375 at tick 7191, pnl: -14.8046875
trade 649: size: -20, entry: 5209.9501953125 at tick 7193, exit: 5210.7001953125 at tick 7194, pnl: -15
trade 650: size: -20, entry: 5211.9599609375 at tick 7197, exit: 5210.68994140625 at tick 7197, pnl: 25.400390625
trade 651: size: -20, entry: 5212.43994140625 at tick 7206, exit: 5210.43994140625 at tick 7207, pnl: 40
trade 652: size: -20, entry: 5212.9501953125 at tick 7212, exit: 5211.47998046875 at tick 7214, pnl: 29.404296875
trade 653: size: -20, entry: 5212.4599609375 at tick 7224, exit: 5210.93994140625 at tick 7224, pnl: 30.400390625
trade 654: size: -20, entry: 5208.7099609375 at tick 7246, exit: 5207.18994140625 at tick 7246, pnl: 30.400390625
trade 655: size: -20, entry: 5209.2001953125 at tick 7250, exit: 5208.93994140625 at tick 7252, pnl: 5.205078125
trade 656: size: -20, entry: 5210.9501953125 at tick 7256, exit: 5210.97021484375 at tick 7258, pnl: -0.400390625
trade 657: size: -20, entry: 5210.72998046875 at tick 7270, exit: 5209.47021484375 at tick 7270, pnl: 25.1953125
trade 658: size: -20, entry: 5210.4501953125 at tick 7277, exit: 5208.72998046875 at tick 7282, pnl: 34.404296875
trade 659: size: -20, entry: 5210.9599609375 at tick 7286, exit: 5211.9599609375 at tick 7287, pnl: -20
trade 660: size: -20, entry: 5212.97021484375 at tick 7289, exit: 5214.97998046875 at tick 7290, pnl: -40.1953125
trade 661: size: -20, entry: 5206.68994140625 at tick 7317, exit: 5207.43994140625 at tick 7318, pnl: -15
trade 662: size: -20, entry: 5207.93017578125 at tick 7320, exit: 5205.68994140625 at tick 7321, pnl: 44.8046875
trade 663: size: -20, entry: 5206.18994140625 at tick 7334, exit: 5205.7001953125 at tick 7336, pnl: 9.794921875
trade 664: size: -20, entry: 5205.18017578125 at tick 7357, exit: 5205.43994140625 at tick 7358, pnl: -5.1953125
trade 665: size: -20, entry: 5204.7001953125 at tick 7384, exit: 5204.43994140625 at tick 7386, pnl: 5.205078125
trade 666: size: -20, entry: 5204.7001953125 at tick 7403, exit: 5204.43017578125 at tick 7403, pnl: 5.400390625
trade 667: size: -20, entry: 5205.18994140625 at tick 7412, exit: 5205.68017578125 at tick 7413, pnl: -9.8046875
trade 668: size: -20, entry: 5203.18017578125 at tick 7457, exit: 5203.2001953125 at tick 7458, pnl: -0.400390625
trade 669: size: -20, entry: 5203.93017578125 at tick 7460, exit: 5203.9501953125 at tick 7466, pnl: -0.400390625
trade 670: size: -20, entry: 5204.43994140625 at tick 7468, exit: 5204.18017578125 at tick 7469, pnl: 5.1953125
trade 671: size: -20, entry: 5203.18017578125 at tick 7496, exit: 5203.7001953125 at tick 7502, pnl: -10.400390625
trade 672: size: -20, entry: 5203.93017578125 at tick 7504, exit: 5203.68017578125 at tick 7507, pnl: 5
trade 673: size: -20, entry: 5204.18017578125 at tick 7510, exit: 5203.9501953125 at tick 7510, pnl: 4.599609375
trade 674: size: -20, entry: 5204.4501953125 at tick 7516, exit: 5204.7001953125 at tick 7521, pnl: -5
trade 675: size: -20, entry: 5205.18017578125 at tick 7525, exit: 5204.93017578125 at tick 7530, pnl: 5
trade 676: size: -20, entry: 5204.9501953125 at tick 7542, exit: 5204.93017578125 at tick 7550, pnl: 0.400390625
trade 677: size: -20, entry: 5205.2001953125 at tick 7559, exit: 5205.18994140625 at tick 7563, pnl: 0.205078125
trade 678: size: -20, entry: 5205.4501953125 at tick 7566, exit: 5205.18994140625 at tick 7566, pnl: 5.205078125
trade 679: size: -20, entry: 5205.43994140625 at tick 7568, exit: 5205.43994140625 at tick 7571, pnl: -0
