// trade log:
trade 2676: size: -194.87171000000015, entry: 4206.6298828125 at tick 26765, exit: 4206.14013671875 at tick 26766, pnl: 95.43765875488289
trade 2677: size: -194.87171000000015, entry: 4205.89990234375 at tick 26781, exit: 4206.14013671875 at tick 26782, pnl: -46.814883457031286
trade 2678: size: -194.87171000000015, entry: 4208.6201171875 at tick 26790, exit: 4207.6298828125 at tick 26790, pnl: 192.9686659570314
trade 2679: size: -194.87171000000015, entry: 4209.8798828125 at tick 26808, exit: 4207.6201171875 at tick 26808, pnl: 440.3643915429691
trade 2680: size: -194.87171000000015, entry: 4205.35986328125 at tick 26820, exit: 4187.31005859375 at tick 26823, pnl: 3517.3963046191434
trade 2681: size: -214.3588810000002, entry: 4187.56005859375 at tick 26825, exit: 4188.7900390625 at tick 26826, pnl: -263.6572369331057
trade 2682: size: -214.3588810000002, entry: 4184.06005859375 at tick 26864, exit: 4183.0498046875 at tick 26864, pnl: 216.5568968696291
trade 2683: size: -214.3588810000002, entry: 4181.2900390625 at tick 26872, exit: 4182.06005859375 at tick 26873, pnl: -165.06052506689468
trade 2684: size: -214.3588810000002, entry: 4181.7900390625 at tick 26882, exit: 4181.5400390625 at tick 26883, pnl: 53.58972025000005
trade 2685: size: -214.3588810000002, entry: 4181.5498046875 at tick 26898, exit: 4181.56005859375 at tick 26899, pnl: -2.1980158696289083
trade 2686: size: -214.3588810000002, entry: 4184.31005859375 at tick 26902, exit: 4183.7998046875 at tick 26904, pnl: 109.377456369629
trade 2687: size: -214.3588810000002, entry: 4185.2900390625 at tick 26907, exit: 4186.31005859375 at tick 26907, pnl: -218.65024531689474
trade 2688: size: -214.3588810000002, entry: 4192.2998046875 at tick 26909, exit: 4187.81005859375 at tick 26912, pnl: 962.416948630372
trade 2689: size: -214.3588810000002, entry: 4187.0498046875 at tick 26914, exit: 4187.7998046875 at tick 26915, pnl: -160.76916075000014
trade 2690: size: -214.3588810000002, entry: 4179.0400390625 at tick 26927, exit: 4178.06005859375 at tick 26928, pnl: 210.06751668310565
trade 2691: size: -214.3588810000002, entry: 4177.5498046875 at tick 26930, exit: 4178.31005859375 at tick 26930, pnl: -162.96717661962904
trade 2692: size: -214.3588810000002, entry: 4176.0400390625 at tick 26934, exit: 4179.06005859375 at tick 26935, pnl: -647.3680073168952
trade 2693: size: -214.3588810000002, entry: 4182.0498046875 at tick 26945, exit: 4182.06005859375 at tick 26945, pnl: -2.1980158696289083
trade 2694: size: -214.3588810000002, entry: 4179.5400390625 at tick 26965, exit: 4179.2900390625 at tick 26967, pnl: 53.58972025000005
trade 2695: size: -214.3588810000002, entry: 4179.2900390625 at tick 26972, exit: 4180.2900390625 at tick 26973, pnl: -214.3588810000002
trade 2696: size: -214.3588810000002, entry: 4181.5400390625 at tick 26982, exit: 4181.56005859375 at tick 26983, pnl: -4.291364316894535
trade 2697: size: -214.3588810000002, entry: 4182.2998046875 at tick 27007, exit: 4182.7900390625 at tick 27008, pnl: -105.08609205273447
trade 2698: size: -214.3588810000002, entry: 4184.0400390625 at tick 27025, exit: 4183.56005859375 at tick 27025, pnl: 102.88807618310557
trade 2699: size: -214.3588810000002, entry: 4184.5400390625 at tick 27043, exit: 4184.5400390625 at tick 27044, pnl: -0
trade 2700: size: -214.3588810000002, entry: 4182.7900390625 at tick 27055, exit: 4183.06005859375 at tick 27056, pnl: -57.881084566894586
trade 2701: size: -214.3588810000002, entry: 4184.2900390625 at tick 27060, exit: 4184.06005859375 at tick 27061, pnl: 49.29835593310551
trade 2702: size: -214.3588810000002, entry: 4184.0498046875 at tick 27070, exit: 4184.5498046875 at tick 27071, pnl: -107.1794405000001
trade 2703: size: -214.3588810000002, entry: 4186.7900390625 at tick 27081, exit: 4185.81005859375 at tick 27084, pnl: 210.06751668310565
trade 2704: size: -214.3588810000002, entry: 4186.2900390625 at tick 27086, exit: 4185.81005859375 at tick 27086, pnl: 102.88807618310557
trade 2705: size: -214.3588810000002, entry: 4185.2998046875 at tick 27104, exit: 4185.0400390625 at tick 27105, pnl: 55.683068697265675
trade 2706: size: -214.3588810000002, entry: 4184.2998046875 at tick 27116, exit: 4184.31005859375 at tick 27117, pnl: -2.1980158696289083
trade 2707: size: -214.3588810000002, entry: 4184.5400390625 at tick 27119, exit: 4184.2998046875 at tick 27121, pnl: 51.49637180273442
trade 2708: size: -214.3588810000002, entry: 4185.56005859375 at tick 27124, exit: 4185.2900390625 at tick 27125, pnl: 57.881084566894586
trade 2709: size: -214.3588810000002, entry: 4186.31005859375 at tick 27129, exit: 4186.2900390625 at tick 27130, pnl: 4.291364316894535
trade 2710: size: -214.3588810000002, entry: 4185.7998046875 at tick 27135, exit: 4185.7998046875 at tick 27136, pnl: -0
trade 2711: size: -214.3588810000002, entry: 4185.7900390625 at tick 27139, exit: 4185.2998046875 at tick 27139, pnl: 105.08609205273447
trade 2712: size: -214.3588810000002, entry: 4186.31005859375 at tick 27142, exit: 4186.2900390625 at tick 27143, pnl: 4.291364316894535
trade 2713: size: -214.3588810000002, entry: 4185.81005859375 at tick 27149, exit: 4186.2998046875 at tick 27149, pnl: -104.9814246303712
trade 2714: size: -214.3588810000002, entry: 4186.56005859375 at tick 27154, exit: 4185.31005859375 at tick 27157, pnl: 267.94860125000025
trade 2715: size: -214.3588810000002, entry: 4187.0498046875 at tick 27164, exit: 4186.56005859375 at tick 27168, pnl: 104.9814246303712
trade 2716: size: -214.3588810000002, entry: 4185.7998046875 at tick 27179, exit: 4185.5498046875 at tick 27179, pnl: 53.58972025000005
trade 2717: size: -214.3588810000002, entry: 4186.0400390625 at tick 27187, exit: 4186.2900390625 at tick 27188, pnl: -53.58972025000005
trade 2718: size: -214.3588810000002, entry: 4186.5498046875 at tick 27190, exit: 4186.56005859375 at tick 27191, pnl: -2.1980158696289083
trade 2719: size: -214.3588810000002, entry: 4187.0400390625 at tick 27195, exit: 4188.0498046875 at tick 27196, pnl: -216.45222944726584
trade 2720: size: -214.3588810000002, entry: 4186.31005859375 at tick 27203, exit: 4186.7998046875 at tick 27204, pnl: -104.9814246303712
trade 2721: size: -214.3588810000002, entry: 4187.0498046875 at tick 27206, exit: 4186.7900390625 at tick 27206, pnl: 55.683068697265675
trade 2722: size: -214.3588810000002, entry: 4187.0400390625 at tick 27223, exit: 4186.56005859375 at tick 27224, pnl: 102.88807618310557
trade 2723: size: -214.3588810000002, entry: 4187.2998046875 at tick 27226, exit: 4186.7900390625 at tick 27226, pnl: 109.27278894726572
trade 2724: size: -214.3588810000002, entry: 4188.0400390625 at tick 27239, exit: 4188.0498046875 at tick 27240, pnl: -2.093348447265627
trade 2725: size: -214.3588810000002, entry: 4187.06005859375 at tick 27242, exit: 4185.81005859375 at tick 27244, pnl: 267.94860125000025
trade 2726: size: -214.3588810000002, entry: 4189.0400390625 at tick 27249, exit: 4188.7998046875 at tick 27250, pnl: 51.49637180273442
trade 2727: size: -214.3588810000002, entry: 4188.5400390625 at tick 27254, exit: 4190.0498046875 at tick 27255, pnl: -323.63166994726595
trade 2728: size: -214.3588810000002, entry: 4189.5498046875 at tick 27258, exit: 4189.2998046875 at tick 27259, pnl: 53.58972025000005
trade 2729: size: -214.3588810000002, entry: 4190.5400390625 at tick 27274, exit: 4189.81005859375 at tick 27274, pnl: 156.47779643310562
trade 2730: size: -214.3588810000002, entry: 4190.5498046875 at tick 27279, exit: 4190.2900390625 at tick 27279, pnl: 55.683068697265675
trade 2731: size: -214.3588810000002, entry: 4189.7900390625 at tick 27284, exit: 4187.0498046875 at tick 27290, pnl: 587.3935743027349
trade 2732: size: -214.3588810000002, entry: 4184.2998046875 at tick 27309, exit: 4185.0498046875 at tick 27310, pnl: -160.76916075000014
trade 2733: size: -214.3588810000002, entry: 4185.2900390625 at tick 27317, exit: 4184.31005859375 at tick 27319, pnl: 210.06751668310565
trade 2734: size: -214.3588810000002, entry: 4185.0400390625 at tick 27321, exit: 4184.5400390625 at tick 27326, pnl: 107.1794405000001
trade 2735: size: -214.3588810000002, entry: 4189.5498046875 at tick 27347, exit: 4190.06005859375 at tick 27348, pnl: -109.377456369629
trade 2736: size: -214.3588810000002, entry: 4191.81005859375 at tick 27355, exit: 4191.56005859375 at tick 27355, pnl: 53.58972025000005
trade 2737: size: -214.3588810000002, entry: 4189.56005859375 at tick 27370, exit: 4190.7900390625 at tick 27371, pnl: -263.6572369331057
trade 2738: size: -214.3588810000002, entry: 4189.2900390625 at tick 27390, exit: 4188.2900390625 at tick 27391, pnl: 214.3588810000002
trade 2739: size: -214.3588810000002, entry: 4188.06005859375 at tick 27395, exit: 4188.31005859375 at tick 27396, pnl: -53.58972025000005
trade 2740: size: -214.3588810000002, entry: 4188.0400390625 at tick 27398, exit: 4187.7900390625 at tick 27399, pnl: 53.58972025000005
trade 2741: size: -214.3588810000002, entry: 4190.31005859375 at tick 27408, exit: 4189.5400390625 at tick 27410, pnl: 165.06052506689468
trade 2742: size: -214.3588810000002, entry: 4189.2900390625 at tick 27415, exit: 4189.81005859375 at tick 27415, pnl: -111.47080481689463
trade 2743: size: -214.3588810000002, entry: 4191.06005859375 at tick 27431, exit: 4190.5498046875 at tick 27431, pnl: 109.377456369629
trade 2744: size: -214.3588810000002, entry: 4190.2900390625 at tick 27441, exit: 4191.2900390625 at tick 27442, pnl: -214.3588810000002
trade 2745: size: -214.3588810000002, entry: 4192.31005859375 at tick 27447, exit: 4191.7998046875 at tick 27448, pnl: 109.377456369629
trade 2746: size: -214.3588810000002, entry: 4193.31005859375 at tick 27452, exit: 4194.56005859375 at tick 27453, pnl: -267.94860125000025
trade 2747: size: -214.3588810000002, entry: 4193.2998046875 at tick 27457, exit: 4193.2900390625 at tick 27458, pnl: 2.093348447265627
trade 2748: size: -214.3588810000002, entry: 4193.2900390625 at tick 27472, exit: 4192.7900390625 at tick 27472, pnl: 107.1794405000001
trade 2749: size: -214.3588810000002, entry: 4191.06005859375 at tick 27486, exit: 4191.7900390625 at tick 27487, pnl: -156.47779643310562
trade 2750: size: -214.3588810000002, entry: 4191.7998046875 at tick 27490, exit: 4191.7998046875 at tick 27491, pnl: -0
trade 2751: size: -214.3588810000002, entry: 4193.5400390625 at tick 27496, exit: 4193.56005859375 at tick 27496, pnl: -4.291364316894535
trade 2752: size: -214.3588810000002, entry: 4189.5498046875 at tick 27523, exit: 4189.7900390625 at tick 27524, pnl: -51.49637180273442
trade 2753: size: -214.3588810000002, entry: 4188.06005859375 at tick 27533, exit: 4188.5400390625 at tick 27534, pnl: -102.88807618310557
trade 2754: size: -214.3588810000002, entry: 4188.0498046875 at tick 27538, exit: 4187.56005859375 at tick 27540, pnl: 104.9814246303712
trade 2755: size: -214.3588810000002, entry: 4183.31005859375 at tick 27561, exit: 4182.5400390625 at tick 27562, pnl: 165.06052506689468
trade 2756: size: -214.3588810000002, entry: 4184.81005859375 at tick 27569, exit: 4184.81005859375 at tick 27569, pnl: -0
trade 2757: size: -214.3588810000002, entry: 4187.5400390625 at tick 27572, exit: 4188.31005859375 at tick 27573, pnl: -165.06052506689468
trade 2758: size: -214.3588810000002, entry: 4180.7900390625 at tick 27593, exit: 4181.0498046875 at tick 27593, pnl: -55.683068697265675
trade 2759: size: -214.3588810000002, entry: 4180.5400390625 at tick 27607, exit: 4181.5498046875 at tick 27608, pnl: -216.45222944726584
trade 2760: size: -214.3588810000002, entry: 4183.06005859375 at tick 27612, exit: 4183.2998046875 at tick 27612, pnl: -51.39170438037114
trade 2761: size: -214.3588810000002, entry: 4183.0498046875 at tick 27620, exit: 4182.81005859375 at tick 27620, pnl: 51.39170438037114
trade 2762: size: -214.3588810000002, entry: 4179.7900390625 at tick 27632, exit: 4174.56005859375 at tick 27639, pnl: 1121.0927609331065
trade 2763: size: -214.3588810000002, entry: 4178.06005859375 at tick 27641, exit: 4175.7998046875 at tick 27642, pnl: 484.50549811962935
trade 2764: size: -214.3588810000002, entry: 4171.8701171875 at tick 27650, exit: 4173.14013671875 at tick 27651, pnl: -272.2399655668948
trade 2765: size: -214.3588810000002, entry: 4171.5 at tick 27655, exit: 4172.2998046875 at tick 27655, pnl: -171.44523783105484
trade 2766: size: -214.3588810000002, entry: 4178.2001953125 at tick 27688, exit: 4178.47998046875 at tick 27688, pnl: -59.97443301416021
trade 2767: size: -214.3588810000002, entry: 4182.52001953125 at tick 27691, exit: 4183.2998046875 at tick 27692, pnl: -167.1538735141603
trade 2768: size: -214.3588810000002, entry: 4183.1298828125 at tick 27695, exit: 4182.89990234375 at tick 27696, pnl: 49.29835593310551
trade 2769: size: -214.3588810000002, entry: 4184.97021484375 at tick 27700, exit: 4186.490234375 at tick 27701, pnl: -325.8296858168948
trade 2770: size: -214.3588810000002, entry: 4191.81982421875 at tick 27703, exit: 4192.830078125 at tick 27704, pnl: -216.5568968696291
trade 2771: size: -214.3588810000002, entry: 4194.3701171875 at tick 27706, exit: 4198.14990234375 at tick 27707, pnl: -810.2305165141609
trade 2772: size: -214.3588810000002, entry: 4198.509765625 at tick 27733, exit: 4199.77001953125 at tick 27733, pnl: -270.1466171196291
trade 2773: size: -214.3588810000002, entry: 4201.35009765625 at tick 27736, exit: 4205.35009765625 at tick 27736, pnl: -857.4355240000008
trade 2774: size: -214.3588810000002, entry: 4201.330078125 at tick 27744, exit: 4202.56982421875 at tick 27745, pnl: -265.7505853803713
trade 2775: size: -214.3588810000002, entry: 4206.52001953125 at tick 27754, exit: 4207.27978515625 at tick 27755, pnl: -162.86250919726578
trade 2776: size: -214.3588810000002, entry: 4211.759765625 at tick 27773, exit: 4212.27978515625 at tick 27773, pnl: -111.47080481689463
trade 2777: size: -214.3588810000002, entry: 4213.759765625 at tick 27780, exit: 4214.02978515625 at tick 27781, pnl: -57.881084566894586
trade 2778: size: -214.3588810000002, entry: 4215.02001953125 at tick 27783, exit: 4217.509765625 at tick 27784, pnl: -533.6991866303716
trade 2779: size: -214.3588810000002, entry: 4215.740234375 at tick 27786, exit: 4215.25 at tick 27787, pnl: 105.08609205273447
trade 2780: size: -214.3588810000002, entry: 4216.5 at tick 27797, exit: 4215.5 at tick 27798, pnl: 214.3588810000002
trade 2781: size: -214.3588810000002, entry: 4218.5 at tick 27801, exit: 4221.759765625 at tick 27802, pnl: -698.7597116972663
trade 2782: size: -214.3588810000002, entry: 4219.97021484375 at tick 27821, exit: 4219.47021484375 at tick 27821, pnl: 107.1794405000001
trade 2783: size: -214.3588810000002, entry: 4219.9501953125 at tick 27836, exit: 4220.93017578125 at tick 27837, pnl: -210.06751668310565
trade 2784: size: -214.3588810000002, entry: 4219.419921875 at tick 27852, exit: 4218.91015625 at tick 27853, pnl: 109.27278894726572
trade 2785: size: -214.3588810000002, entry: 4220.669921875 at tick 27855, exit: 4220.89990234375 at tick 27855, pnl: -49.29835593310551
trade 2786: size: -214.3588810000002, entry: 4222.3701171875 at tick 27864, exit: 4221.1201171875 at tick 27864, pnl: 267.94860125000025
trade 2787: size: -214.3588810000002, entry: 4218.06982421875 at tick 27873, exit: 4217.330078125 at tick 27874, pnl: 158.57114488037124
trade 2788: size: -214.3588810000002, entry: 4218.31982421875 at tick 27877, exit: 4218.830078125 at tick 27878, pnl: -109.377456369629
trade 2789: size: -214.3588810000002, entry: 4222.75 at tick 27906, exit: 4223.5 at tick 27906, pnl: -160.76916075000014
trade 2790: size: -214.3588810000002, entry: 4224.47998046875 at tick 27910, exit: 4224.990234375 at tick 27911, pnl: -109.377456369629
trade 2791: size: -214.3588810000002, entry: 4224.47021484375 at tick 27922, exit: 4223.4599609375 at tick 27923, pnl: 216.5568968696291
trade 2792: size: -214.3588810000002, entry: 4223.240234375 at tick 27938, exit: 4223.490234375 at tick 27939, pnl: -53.58972025000005
trade 2793: size: -214.3588810000002, entry: 4223.240234375 at tick 27944, exit: 4223.259765625 at tick 27945, pnl: -4.186696894531254
trade 2794: size: -214.3588810000002, entry: 4224.009765625 at tick 27949, exit: 4224.75 at tick 27950, pnl: -158.67581230273453
trade 2795: size: -214.3588810000002, entry: 4225.75 at tick 27957, exit: 4226.240234375 at tick 27958, pnl: -105.08609205273447
trade 2796: size: -214.3588810000002, entry: 4231.47998046875 at tick 27969, exit: 4232 at tick 27969, pnl: -111.47080481689463
trade 2797: size: -214.3588810000002, entry: 4231.5 at tick 27978, exit: 4230.509765625 at tick 27978, pnl: 212.26553255273456
trade 2798: size: -214.3588810000002, entry: 4230.77001953125 at tick 27980, exit: 4229.52001953125 at tick 27980, pnl: 267.94860125000025
trade 2799: size: -214.3588810000002, entry: 4225.5498046875 at tick 27990, exit: 4222.2998046875 at tick 27990, pnl: 696.6663632500006
trade 2800: size: -214.3588810000002, entry: 4217.080078125 at tick 27998, exit: 4214.81982421875 at tick 27998, pnl: 484.50549811962935
trade 2801: size: -214.3588810000002, entry: 4213.81982421875 at tick 28002, exit: 4214.580078125 at tick 28003, pnl: -162.96717661962904
trade 2802: size: -214.3588810000002, entry: 4215.56982421875 at tick 28005, exit: 4215.830078125 at tick 28006, pnl: -55.78773611962896
trade 2803: size: -214.3588810000002, entry: 4217.81982421875 at tick 28008, exit: 4219.080078125 at tick 28009, pnl: -270.1466171196291
trade 2804: size: -214.3588810000002, entry: 4215.830078125 at tick 28014, exit: 4217.080078125 at tick 28015, pnl: -267.94860125000025
trade 2805: size: -214.3588810000002, entry: 4219.56982421875 at tick 28017, exit: 4217.58984375 at tick 28020, pnl: 424.42639768310585
trade 2806: size: -214.3588810000002, entry: 4222.81982421875 at tick 28055, exit: 4222.83984375 at tick 28057, pnl: -4.291364316894535
trade 2807: size: -214.3588810000002, entry: 4222.330078125 at tick 28060, exit: 4222.330078125 at tick 28061, pnl: -0
trade 2808: size: -214.3588810000002, entry: 4222.81982421875 at tick 28063, exit: 4222.81982421875 at tick 28064, pnl: -0
trade 2809: size: -214.3588810000002, entry: 4222.830078125 at tick 28072, exit: 4223.080078125 at tick 28073, pnl: -53.58972025000005
trade 2810: size: -214.3588810000002, entry: 4222.330078125 at tick 28089, exit: 4222.31982421875 at tick 28090, pnl: 2.1980158696289083
trade 2811: size: -214.3588810000002, entry: 4222.81982421875 at tick 28094, exit: 4223.080078125 at tick 28095, pnl: -55.78773611962896
trade 2812: size: -214.3588810000002, entry: 4223.080078125 at tick 28104, exit: 4223.080078125 at tick 28104, pnl: -0
trade 2813: size: -214.3588810000002, entry: 4222.81982421875 at tick 28114, exit: 4222.56982421875 at tick 28115, pnl: 53.58972025000005
trade 2814: size: -214.3588810000002, entry: 4223.330078125 at tick 28122, exit: 4223.580078125 at tick 28122, pnl: -53.58972025000005
trade 2815: size: -214.3588810000002, entry: 4223.83984375 at tick 28129, exit: 4224.56982421875 at tick 28130, pnl: -156.47779643310562
trade 2816: size: -214.3588810000002, entry: 4224.06982421875 at tick 28154, exit: 4224.06982421875 at tick 28157, pnl: -0
trade 2817: size: -214.3588810000002, entry: 4225.080078125 at tick 28176, exit: 4224.58984375 at tick 28179, pnl: 105.08609205273447
trade 2818: size: -214.3588810000002, entry: 4224.06982421875 at tick 28193, exit: 4224.33984375 at tick 28194, pnl: -57.881084566894586
trade 2819: size: -214.3588810000002, entry: 4224.06982421875 at tick 28199, exit: 4224.06982421875 at tick 28199, pnl: -0
trade 2820: size: -214.3588810000002, entry: 4224.31982421875 at tick 28206, exit: 4224.06982421875 at tick 28206, pnl: 53.58972025000005
trade 2821: size: -214.3588810000002, entry: 4224.330078125 at tick 28208, exit: 4224.08984375 at tick 28208, pnl: 51.49637180273442
trade 2822: size: -214.3588810000002, entry: 4224.33984375 at tick 28220, exit: 4224.58984375 at tick 28221, pnl: -53.58972025000005
trade 2823: size: -214.3588810000002, entry: 4225.080078125 at tick 28227, exit: 4225.06982421875 at tick 28229, pnl: 2.1980158696289083
trade 2824: size: -214.3588810000002, entry: 4226.06982421875 at tick 28231, exit: 4227.08984375 at tick 28231, pnl: -218.65024531689474
trade 2825: size: -214.3588810000002, entry: 4227.81982421875 at tick 28233, exit: 4228.33984375 at tick 28234, pnl: -111.47080481689463
trade 2826: size: -214.3588810000002, entry: 4228.080078125 at tick 28258, exit: 4228.06982421875 at tick 28258, pnl: 2.1980158696289083
trade 2827: size: -214.3588810000002, entry: 4228.33984375 at tick 28270, exit: 4227.83984375 at tick 28271, pnl: 107.1794405000001
trade 2828: size: -214.3588810000002, entry: 4228.330078125 at tick 28311, exit: 4228.06982421875 at tick 28314, pnl: 55.78773611962896
trade 2829: size: -214.3588810000002, entry: 4228.31982421875 at tick 28321, exit: 4228.56982421875 at tick 28322, pnl: -53.58972025000005
trade 2830: size: -214.3588810000002, entry: 4228.580078125 at tick 28324, exit: 4228.56982421875 at tick 28325, pnl: 2.1980158696289083
trade 2831: size: -214.3588810000002, entry: 4228.580078125 at tick 28334, exit: 4229.56982421875 at tick 28335, pnl: -212.1608651303713
trade 2832: size: -214.3588810000002, entry: 4230.080078125 at tick 28352, exit: 4230.06982421875 at tick 28353, pnl: 2.1980158696289083
trade 2833: size: -214.3588810000002, entry: 4230.080078125 at tick 28367, exit: 4230.06982421875 at tick 28367, pnl: 2.1980158696289083
trade 2834: size: -214.3588810000002, entry: 4229.33984375 at tick 28374, exit: 4229.06982421875 at tick 28375, pnl: 57.881084566894586
trade 2835: size: -214.3588810000002, entry: 4228.33984375 at tick 28387, exit: 4228.58984375 at tick 28388, pnl: -53.58972025000005
trade 2836: size: -214.3588810000002, entry: 4229.33984375 at tick 28392, exit: 4229.31982421875 at tick 28392, pnl: 4.291364316894535
trade 2837: size: -214.3588810000002, entry: 4229.330078125 at tick 28400, exit: 4229.580078125 at tick 28401, pnl: -53.58972025000005
trade 2838: size: -214.3588810000002, entry: 4230.06982421875 at tick 28404, exit: 4230.58984375 at tick 28405, pnl: -111.47080481689463
trade 2839: size: -214.3588810000002, entry: 4231.080078125 at tick 28423, exit: 4231.31982421875 at tick 28424, pnl: -51.39170438037114
trade 2840: size: -214.3588810000002, entry: 4232.830078125 at tick 28432, exit: 4232.06982421875 at tick 28433, pnl: 162.96717661962904
trade 2841: size: -214.3588810000002, entry: 4232.06982421875 at tick 28441, exit: 4232.56982421875 at tick 28442, pnl: -107.1794405000001
trade 2842: size: -214.3588810000002, entry: 4232.580078125 at tick 28460, exit: 4234.33984375 at tick 28461, pnl: -377.221390197266
trade 2843: size: -214.3588810000002, entry: 4231.580078125 at tick 28469, exit: 4230.81982421875 at tick 28471, pnl: 162.96717661962904
trade 2844: size: -214.3588810000002, entry: 4231.33984375 at tick 28476, exit: 4231.31982421875 at tick 28476, pnl: 4.291364316894535
trade 2845: size: -214.3588810000002, entry: 4233.81982421875 at tick 28495, exit: 4234.080078125 at tick 28496, pnl: -55.78773611962896
trade 2846: size: -214.3588810000002, entry: 4235.06982421875 at tick 28500, exit: 4235.33984375 at tick 28501, pnl: -57.881084566894586
trade 2847: size: -214.3588810000002, entry: 4236.33984375 at tick 28505, exit: 4236.06982421875 at tick 28506, pnl: 57.881084566894586
trade 2848: size: -214.3588810000002, entry: 4234.830078125 at tick 28508, exit: 4235.06982421875 at tick 28508, pnl: -51.39170438037114
trade 2849: size: -214.3588810000002, entry: 4235.330078125 at tick 28517, exit: 4236.08984375 at tick 28518, pnl: -162.86250919726578
trade 2850: size: -214.3588810000002, entry: 4237.58984375 at tick 28520, exit: 4237.080078125 at tick 28521, pnl: 109.27278894726572
trade 2851: size: -214.3588810000002, entry: 4236.56982421875 at tick 28525, exit: 4235.83984375 at tick 28526, pnl: 156.47779643310562
trade 2852: size: -214.3588810000002, entry: 4236.58984375 at tick 28530, exit: 4235.81982421875 at tick 28531, pnl: 165.06052506689468
trade 2853: size: -214.3588810000002, entry: 4236.33984375 at tick 28533, exit: 4236.56982421875 at tick 28534, pnl: -49.29835593310551
trade 2854: size: -214.3588810000002, entry: 4237.81982421875 at tick 28561, exit: 4237.080078125 at tick 28561, pnl: 158.57114488037124
trade 2855: size: -214.3588810000002, entry: 4237.06982421875 at tick 28564, exit: 4237.080078125 at tick 28564, pnl: -2.1980158696289083
trade 2856: size: -214.3588810000002, entry: 4236.08984375 at tick 28569, exit: 4237.06982421875 at tick 28570, pnl: -210.06751668310565
trade 2857: size: -214.3588810000002, entry: 4240.580078125 at tick 28576, exit: 4240.81982421875 at tick 28577, pnl: -51.39170438037114
trade 2858: size: -214.3588810000002, entry: 4243.33984375 at tick 28580, exit: 4243.33984375 at tick 28580, pnl: -0
trade 2859: size: -214.3588810000002, entry: 4241.580078125 at tick 28600, exit: 4241.56982421875 at tick 28600, pnl: 2.1980158696289083
trade 2860: size: -214.3588810000002, entry: 4239.33984375 at tick 28609, exit: 4239.580078125 at tick 28610, pnl: -51.49637180273442
trade 2861: size: -214.3588810000002, entry: 4240.31982421875 at tick 28620, exit: 4240.330078125 at tick 28621, pnl: -2.1980158696289083
trade 2862: size: -214.3588810000002, entry: 4240.81982421875 at tick 28631, exit: 4240.830078125 at tick 28632, pnl: -2.1980158696289083
trade 2863: size: -214.3588810000002, entry: 4241.83984375 at tick 28637, exit: 4242.31982421875 at tick 28638, pnl: -102.88807618310557
trade 2864: size: -214.3588810000002, entry: 4242.83984375 at tick 28640, exit: 4242.56982421875 at tick 28640, pnl: 57.881084566894586
trade 2865: size: -214.3588810000002, entry: 4242.080078125 at tick 28648, exit: 4241.83984375 at tick 28649, pnl: 51.49637180273442
trade 2866: size: -214.3588810000002, entry: 4242.080078125 at tick 28667, exit: 4242.08984375 at tick 28668, pnl: -2.093348447265627
trade 2867: size: -214.3588810000002, entry: 4240.56982421875 at tick 28675, exit: 4240.83984375 at tick 28675, pnl: -57.881084566894586
trade 2868: size: -214.3588810000002, entry: 4241.81982421875 at tick 28677, exit: 4241.31982421875 at tick 28678, pnl: 107.1794405000001
trade 2869: size: -214.3588810000002, entry: 4241.080078125 at tick 28683, exit: 4241.33984375 at tick 28684, pnl: -55.683068697265675
trade 2870: size: -214.3588810000002, entry: 4241.81982421875 at tick 28688, exit: 4242.31982421875 at tick 28688, pnl: -107.1794405000001
trade 2871: size: -214.3588810000002, entry: 4243.06982421875 at tick 28694, exit: 4243.31982421875 at tick 28695, pnl: -53.58972025000005
trade 2872: size: -214.3588810000002, entry: 4243.08984375 at tick 28701, exit: 4242.83984375 at tick 28702, pnl: 53.58972025000005
trade 2873: size: -214.3588810000002, entry: 4243.58984375 at tick 28707, exit: 4243.580078125 at tick 28708, pnl: 2.093348447265627
trade 2874: size: -214.3588810000002, entry: 4241.83984375 at tick 28736, exit: 4241.830078125 at tick 28737, pnl: 2.093348447265627
trade 2875: size: -214.3588810000002, entry: 4239.330078125 at tick 28756, exit: 4238.56982421875 at tick 28762, pnl: 162.96717661962904
trade 2876: size: -214.3588810000002, entry: 4239.06982421875 at tick 28765, exit: 4238.06982421875 at tick 28766, pnl: 214.3588810000002
trade 2877: size: -214.3588810000002, entry: 4239.58984375 at tick 28769, exit: 4239.080078125 at tick 28770, pnl: 109.27278894726572
trade 2878: size: -214.3588810000002, entry: 4242.580078125 at tick 28788, exit: 4244.83984375 at tick 28789, pnl: -484.4008306972661
trade 2879: size: -214.3588810000002, entry: 4239.31982421875 at tick 28795, exit: 4240.06982421875 at tick 28796, pnl: -160.76916075000014
trade 2880: size: -214.3588810000002, entry: 4242.06982421875 at tick 28799, exit: 4241.580078125 at tick 28799, pnl: 104.9814246303712
trade 2881: size: -214.3588810000002, entry: 4242.83984375 at tick 28802, exit: 4243.830078125 at tick 28803, pnl: -212.26553255273456
trade 2882: size: -214.3588810000002, entry: 4246.830078125 at tick 28808, exit: 4247.080078125 at tick 28809, pnl: -53.58972025000005
trade 2883: size: -214.3588810000002, entry: 4248.08984375 at tick 28830, exit: 4247.56982421875 at tick 28831, pnl: 111.47080481689463
